Camille (1921),2.8333333333333335,3.0
Suspension of Disbelief (2012),3.375,4.0
Dragon Ball Z: The History of Trunks (Doragon bôru Z: Zetsubô e no hankô!! Nokosareta chô senshi - Gohan to Torankusu) (1993),3.570588235294118,85.0
"Lot Like Love, A (2005)",3.4159713945172823,839.0
Manon (1949),3.1666666666666665,3.0
"Kidnapping, Caucasian Style (Kavkazskaya plennitsa) (1967)",4.1,255.0
Hansel & Gretel (2002),2.625,16.0
Superman (1948),2.6,5.0
Constantine (2005),3.4357235523056966,8479.0
Beautiful Kate (2009),3.7333333333333334,15.0
Harriet the Spy: Blog Wars (2010),2.7,5.0
Mobile Suit Gundam: Char's Counterattack (1988),3.5,6.0
"Stranger, The (Straniero, Lo) (1967)",3.125,16.0
Under the Mountain (2009),2.230769230769231,13.0
P & B (1983),3.0,1.0
The Hunt for the Hidden Relic (2002),4.0,3.0
Free Style (2008),3.5,1.0
Pocahontas (1995),2.9631678689326324,16358.0
Dear Wendy (2005),3.324607329842932,191.0
Everyday (2012),2.5833333333333335,6.0
Let the Fire Burn (2013),3.75,28.0
Krampus: The Christmas Devil (2013),1.0,5.0
Raggedy Ann & Andy: A Musical Adventure (1977),4.083333333333333,6.0
Я худею (2018),3.2,25.0
Command Performance (2009),2.4444444444444446,18.0
Troppo rischio per un uomo solo (1973),2.5,1.0
When Trumpets Fade (1998),3.1363636363636362,33.0
Mission Control: The Unsung Heroes of Apollo (2017),3.7,5.0
The Lonedale Operator (1911),3.625,4.0
The Walking Stick (1970),3.3333333333333335,3.0
Peculiarities of the National Politics (2003),2.590909090909091,11.0
Lincz (2010),3.4166666666666665,6.0
Love Rites (1987),2.5,1.0
"Cars That Ate Paris, The (1974)",2.792682926829268,41.0
Rage (1972),3.25,2.0
Лабиринт (1971),3.75,2.0
Housekeeping (1987),3.78125,224.0
"Secretly, Greatly (2013)",3.4107142857142856,28.0
"Dying Gaul, The (2005)",3.096774193548387,62.0
Bruno & Boots: This Can't Be Happening at Macdonald Hall (2017),3.5,2.0
Boom for Real: The Late Teenage Years of Jean-Michel Basquiat (2017),1.0,1.0
Winnie Pooh (1969),4.0115384615384615,130.0
Confetti (2006),3.142857142857143,14.0
"Island President, The (2011)",3.2142857142857144,21.0
Harsh Times (2006),3.2091346153846154,416.0
"Busher, The (1919)",3.1666666666666665,3.0
Identikit (1974),2.5,1.0
Peeper (1976),2.5,1.0
Why Did You Come to My House (2009),3.3333333333333335,3.0
Making the Connection: Untold Stories of 'The French Connection' (2001),4.0,1.0
"Sum of Us, The (1994)",3.6936475409836067,488.0
"Great Gatsby, The (1974)",3.214080459770115,696.0
Love at First Bite (1979),2.9166666666666665,18.0
"Werewolf Boy, A (Neuk-dae-so-nyeon) (2012)",3.6704545454545454,44.0
Future by Design (2006),4.0,9.0
Pokémon the Movie: White - Victini and Zekrom (2011),2.59375,16.0
Les Formidables (Gang-jeok) (2006),3.0,1.0
Khamosh (1985),1.0,1.0
Hungerford (2014),2.5,2.0
"Century of the Self, The (2002)",4.077464788732394,213.0
All Girls Weekend (2016),2.5,1.0
The Fencing Master (1992),3.0,1.0
Les gazelles (2014),2.9,5.0
Mechanics of the Brain (1926),2.0,4.0
Micky Flanagan: Live - Back In The Game Tour (2013),2.25,2.0
Atrocious (2010),2.86,25.0
Waiting for Godot (2001),3.625,20.0
The Matchmaker's Playbook (2018),5.0,1.0
Hellboy II: The Golden Army (2008),3.362857142857143,4900.0
"Modern Affair, A (1995)",3.260869565217391,46.0
Seance on a Wet Afternoon (1964),3.736111111111111,144.0
The Kissing Booth (2018),3.487704918032787,122.0
Swingers (1996),3.822087871515599,10834.0
Desert Hearts (1985),3.6390977443609023,133.0
ATF (1999),3.0,1.0
Fletch (1985),3.427327881825376,7582.0
Côte d'Azur (Crustacés et coquillages) (2005),3.2916666666666665,24.0
"Happiest Millionaire, The (1967)",3.2981651376146788,218.0
Kiss at Pine Lake (2012),3.5,1.0
Taking Lives (2004),3.098418972332016,1265.0
Love and the City 3 (2013),2.7222222222222223,9.0
Code Rush (2000),4.0,1.0
Don't Look in the Basement! (1973),2.2435897435897436,78.0
Who's Camus Anyway? (Kamyu nante shiranai) (2005),3.5,9.0
Magicians (2007),3.0925925925925926,54.0
The Man Whose Mind Exploded (2014),3.5,5.0
Pluto and the Armadillo (1943),2.75,2.0
Captain Blood (1935),3.83976833976834,518.0
Seven Minutes in Heaven (1985),2.6666666666666665,3.0
It's Hard Being Loved by Jerks (2009),3.5,2.0
Deewangee (2002),2.5,3.0
Födelsedagen (2000),1.0,1.0
World of Tomorrow (2015),3.9544198895027622,362.0
Heavy Weather (1995),3.5,1.0
A Connecticut Yankee in King Arthur's Court (1989),2.5,4.0
Men in the City 2 (2015),2.5,2.0
Two Hands (1999),3.627329192546584,161.0
The Secret Life of Plants (1979),3.8333333333333335,3.0
Premutos - Der gefallene Engel (1997),1.25,4.0
Old Men: Robbers (1971),3.9423076923076925,26.0
American Dreams in China (2013),2.9,5.0
"Jerky Boys, The (1995)",2.277284826974268,1127.0
Mascots (2016),2.893258426966292,89.0
Fashions of 1934 (1934),3.0,2.0
Saw Rebirth (2005),3.6875,8.0
Flirting (1991),3.768292682926829,492.0
Darfur Now (2007),3.107142857142857,14.0
Water and Fire (2013),1.75,2.0
In the Courtyard (2014),3.3333333333333335,3.0
La luna vale un millón (1945),2.5,1.0
Lethal Hostage (2012),3.45,10.0
Winnie the Pooh and a Day for Eeyore (1983),3.525,40.0
City of My Dreams (1976),3.5,3.0
Riot (1969),3.0,2.0
The Girl Without Hands (2016),3.4444444444444446,9.0
The Wizard of Gore (1970),2.3,5.0
Kobe Bryant's Muse (2015),3.75,4.0
Pizzas (2012),3.0,1.0
Dead Awake (2017),2.409090909090909,11.0
Gamera vs. Barugon (1966),2.4,15.0
Cats & Dogs: The Revenge of Kitty Galore (2010),2.0755395683453237,139.0
Wojtek: The Bear That Went to War (2011),4.0,1.0
Thief (1981),3.6809701492537314,536.0
Teenage Angst (2008),2.1666666666666665,3.0
Bitter Harvest (2017),3.0,6.0
Khal Nayak (1993),1.4,5.0
"Living Sea, The (1995)",3.6666666666666665,12.0
Elevator to the Gallows (a.k.a. Frantic) (Ascenseur pour l'échafaud) (1958),3.9350132625994694,377.0
Walking Tall: The Payback (2007),4.0,3.0
Tuesdays with Morrie (1999),3.6363636363636362,121.0
Interstate 60 (2002),3.9227099236641223,1048.0
Nursery University (2008),4.166666666666667,6.0
XOXO (2016),2.933333333333333,30.0
Tokyo Fiancée (2015),3.1964285714285716,28.0
The Merciless (2017),2.75,4.0
Jules and Dolores (2016),2.9166666666666665,6.0
Kariera Nikosia Dyzmy (2002),3.388888888888889,9.0
Flame and Citron (Flammen & Citronen) (2008),3.5651162790697675,215.0
Year Zero: The Silent Death of Cambodia (1979),4.333333333333333,3.0
Between Two Wars (1978),3.5,2.0
Focus (2015),3.49583550234253,1921.0
I Spy Returns (1994),5.0,1.0
"Baba Yaga, Devil Witch (1973)",2.9375,8.0
Perry Mason: The Case of the Lost Love (1987),1.75,2.0
The Scavengers (1970),5.0,1.0
Sunset Strip (2000),2.75,36.0
Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),4.120455082276986,63505.0
Fred & Vinnie (2011),3.5,2.0
"Von einem, der auszog, das Fürchten zu lernen (2014)",5.0,1.0
Cross My Heart (1987),3.1,5.0
The Grasshopper (1970),2.75,2.0
Roboshark (2015),2.0,5.0
Shocking Dark (1990),3.0,2.0
Judgment Day (1999),2.5,1.0
"Léon Morin, Priest (Léon Morin, prêtre) (1961)",3.630434782608696,23.0
Pepe (1960),2.3333333333333335,3.0
Beperkt houdbaar (2007),2.0,1.0
Don't Move (Non ti muovere) (2004),3.4,30.0
Rigor Mortis (Geung si) (2013),3.0952380952380953,42.0
Goodbye Charlie (1964),3.1,10.0
"No Fear, No Die (1990)",4.5,1.0
All the President's Men (1976),4.026036908459711,5473.0
Magic Town (1947),3.2857142857142856,7.0
Low: You May Need a Murderer (2008),3.5,1.0
The Outsider (2005),2.0,2.0
Murder-Set-Pieces (2004),2.3333333333333335,3.0
Blonde Fever (1944),1.5,1.0
Changing Sides (De l'autre côté du lit) (2008),3.230769230769231,13.0
Owned & Operated (2012),2.25,2.0
I due orfanelli (1947),3.0,2.0
Spy (2015),3.556518314296967,2539.0
Treeless Mountain (2008),3.3,15.0
Perfect Creature (2006),1.5,2.0
Tongan Ninja (2002),3.7,5.0
"St. Francisville Experiment, The (2000)",2.1979166666666665,48.0
Angel Baby (1995),3.4264264264264264,333.0
Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986),4.063976031018682,5674.0
Hurdy-Gurdy Hare (1950),4.0,2.0
They Knew What They Wanted (1940),2.75,2.0
The Happy Hooker Goes To Washington (1977),3.25,2.0
Way Out West (1930),3.0,1.0
I Am Cuba (Soy Cuba/Ya Kuba) (1964),3.765853658536585,205.0
How to Kill Your Neighbor's Dog (2000),3.295138888888889,144.0
Le grand soir (2012),3.09375,16.0
The Hills Run Red (1966),3.1666666666666665,3.0
Puzzlehead (2005),3.0714285714285716,7.0
"Unreasonable Man, An (2006)",3.709090909090909,110.0
The Elizabeth Smart Story (2003),4.0,1.0
Major Barbara (1941),3.375,12.0
Zombie Fever (2013),1.0,3.0
DamNation (2014),3.8684210526315788,19.0
Dangerous Game (1993),2.6846153846153844,65.0
Spend It All (1972),3.5,4.0
Clubbed (2008),3.5625,16.0
"King of Fighters, The (2010)",1.8928571428571428,14.0
Babes in the Woods (1932),3.6,5.0
Eldorado (2008),3.3181818181818183,11.0
72 Tenants of Prosperity (2010),1.75,2.0
Stryker (1983),2.0,1.0
"Magnificent Ambersons, The (1942)",3.8439086294416245,788.0
Detective Dee and the Mystery of the Phantom Flame (Di Renjie) (2010),3.19375,80.0
The Circus (1943),3.0,1.0
Chitty Chitty Bang Bang (1968),3.2986069049061175,1651.0
Soup's On (1948),2.75,2.0
Redneck Zombies (1989),1.5,2.0
Cast A Deadly Spell (1991),2.7666666666666666,15.0
Taxi (1998),3.5323460639127044,1283.0
Drinking Buddies (2013),3.199124726477024,457.0
Ballou (2008),4.0,1.0
Clan of the White Lotus (1980),3.3333333333333335,3.0
U Be Dead (2009),1.0,1.0
Life on the Line (2016),1.9545454545454546,11.0
Another Cinderella Story (2008),3.3353293413173652,167.0
"Terror, The (1963)",2.301980198019802,101.0
Date Night (2010),3.198471514590088,2159.0
Wednesday 04:45 (2015),3.1666666666666665,6.0
Everybody's Got Somebody... Not Me (2012),3.0,1.0
Badri (2001),1.75,2.0
Silentium (2004),3.78125,32.0
Downstream (2010),1.9166666666666667,6.0
Code of Honor (2016),2.0454545454545454,11.0
Something to Scream About (2003),4.0,1.0
Good Will Hunting (1997),4.076387102808109,42769.0
"Short Film About Love, A (Krótki film o milosci) (1988)",3.998567335243553,349.0
"Good Man in Africa, A (1994)",2.6285714285714286,210.0
An Episode in the Life of an Iron Picker (2013),3.5,3.0
Cookie (1989),2.6944444444444446,72.0
Seven Up! (1964),3.983201581027668,506.0
Sorrow (2015),1.0,3.0
Stop! Or My Mom Will Shoot (1992),1.8110788582486697,2067.0
Wishmaster 2: Evil Never Dies (1999),2.9166666666666665,42.0
Men Are From Mars... And That’s Where I’m Going! (2014),2.5,2.0
Padman (2018),4.333333333333333,3.0
Holiday in the Sun (2001),2.5945945945945947,37.0
The Truth Beneath (2016),3.0,1.0
"Unholy Wife, The (1957)",2.25,2.0
The Professional: Golgo 13 (1983),3.5294117647058822,17.0
Cycling Chronicles: Landscapes the Boy Saw (2004),2.5,1.0
Sophie's Revenge (Fei chang wan mei) (2009),3.4375,8.0
Plankton (1994),1.75,2.0
Born Equal (2006),5.0,1.0
Underworld: Endless War (2011),3.0416666666666665,12.0
Natalee Holloway (2009),2.5,2.0
The Summoning (2017),2.25,2.0
War Photographer (2001),3.8354700854700856,234.0
Kikoriki. Deja Vu (2018),2.5,2.0
Long Day's Journey Into Night (1962),3.7302631578947367,152.0
Philosophy Coffee (2015),2.5,2.0
Nick (2016),2.0,1.0
Cicciabomba (1982),3.0,1.0
Notte prima degli esami - Oggi (2007),2.2,5.0
Under the Gun (1951),3.0,1.0
Saint (Sint) (2010),2.2916666666666665,24.0
Big Deal on Madonna Street (I Soliti Ignoti) (1958),3.8258426966292136,178.0
The Death and Life of Otto Bloom (2016),3.5,4.0
Q: The Winged Serpent (1982),2.791044776119403,134.0
Sunnyside Up (1929),5.0,1.0
Starship Rising (2014),2.5,1.0
"First Wives Club, The (1996)",3.088399158103256,8077.0
Things Change (1988),3.613128491620112,358.0
Convict's Code (1939),1.0,1.0
Jesus (1979),3.730769230769231,39.0
Wild (2016),3.4285714285714284,7.0
Memphis (2013),3.5,2.0
Voyager (Homo Faber) (1991),3.260869565217391,23.0
"Sorry, Haters (2005)",2.6666666666666665,9.0
My Best Friend Is a Vampire (1987),3.25,2.0
Phobos. Fear Kills (2010),1.7,5.0
Violette (Violette Nozière) (1978),3.4,5.0
Pygmalion (1938),3.823529411764706,323.0
Crazy/Beautiful (2001),3.1223614775725594,1516.0
Transylvania Twist (1990),1.3333333333333333,3.0
"Quiet American, The (1958)",3.35,10.0
Kevin Hart: I'm a Grown Little Man (2009),3.7358490566037736,53.0
Marvellous (2014),3.782608695652174,23.0
Our Blushing Brides (1930),1.5,2.0
Her Highness and the Bellboy (1945),3.3333333333333335,3.0
Immer nie am Meer (2007),3.5,1.0
The Rose Garden (1990),4.0,1.0
Veiled Aristocrats (1932),2.0,1.0
The Hands of Orlac (1960),2.0,1.0
"Secret Garden, The (1993)",3.503579175704989,9220.0
Zatoichi and the Chest of Gold (Zatôichi senryô-kubi) (Zatôichi 6) (1964),3.5625,24.0
Three of Hearts (1993),2.5869565217391304,23.0
The Ghost of Yotsuya (1959),2.85,10.0
The Artist (2008),3.5454545454545454,11.0
The City Without Jews (1924),3.5,2.0
The Iron Ministry (2014),2.75,4.0
Vampirella (1996),0.8333333333333334,3.0
By Dawn's Early Light (1990),3.0625,8.0
Metal: A Headbanger's Journey (2005),3.628712871287129,303.0
I've Loved You So Long (Il y a longtemps que je t'aime) (2008),3.763888888888889,360.0
Summer of 84 (2018),2.8,15.0
The Band Concert (1935),3.5476190476190474,21.0
I am not Salvador (2016),1.2,5.0
Sapphire (1959),3.0625,8.0
"Criminal Code, The (1931)",3.3333333333333335,3.0
Elektro Moskva (2013),3.5,2.0
Saw III (2006),2.789386705839148,2723.0
Star Crystal (1986),1.5,1.0
Flu (2013),3.53125,32.0
Zanjeer (1973),3.0,9.0
Secrets In The Snow (2013),4.0,1.0
He Walked by Night (1948),3.467741935483871,186.0
In the Blood (2016),3.25,6.0
Shopworn (1932),3.0,1.0
This Is Everything: Gigi Gorgeous (2017),3.0,2.0
Folk Hero & Funny Guy (2016),3.0,11.0
The Edge of Seventeen (2016),3.7122587968217933,881.0
"Underground Comedy Movie, The  (1999)",3.3333333333333335,3.0
To Grandmother's House We Go (1992),2.8846153846153846,13.0
Prehysteria! 2 (1994),4.0,1.0
When Bette Met Mae,3.5,1.0
Plastic Jesus (1971),3.0,3.0
Love Is a Woman (Death Is a Woman) (1966),2.5,2.0
The Polar Boy (2016),3.25,2.0
Picture Bride (Bijo photo) (1994),3.5113168724279835,486.0
The Jade Badger (1982),5.0,1.0
Warning Shadows (Schatten - Eine nächtliche Halluzination) (1923),2.4285714285714284,7.0
Monkey Shines (1988),2.693170234454638,981.0
Backcountry (2014),3.3045977011494254,87.0
"Sergeant, The (1968)",2.625,8.0
Lupin the 3rd (2014),2.25,2.0
"Art of Getting By, The (2011)",3.406005221932115,383.0
Stellar (1993),2.875,4.0
Attack of the 50 Foot Woman (1958),2.4571428571428573,70.0
Flesh (1968),2.15,10.0
Lost in Paris (2017),3.263157894736842,19.0
La voglia matta (1962),3.0,2.0
"Cookout, The (2004)",2.25,40.0
Waves of Lust (1975),2.5,4.0
"Crowd Roars, The (1932)",2.625,8.0
Henry Kissinger: Secrets of a Superpower (Henry Kissinger - Geheimnisse einer Supermacht) (2008),3.5,1.0
"Americanization of Emily, The (1964)",3.5993589743589745,156.0
Batman: Strange Days (2014),3.152173913043478,23.0
Jitterbugs (1943),3.75,2.0
Five Nights in Maine (2015),2.25,4.0
Mississippi Burning (1988),3.853750554815801,4506.0
Scipio Africanus: The Defeat of Hannibal (Scipione l'africano) (1937),3.0,1.0
The Reunion (2013),3.6041666666666665,24.0
Beautiful Lies (De vrais mensonges) (Full Treatment) (2010),3.0161290322580645,31.0
Jet Lag (Décalage horaire) (2002),2.9487951807228914,166.0
Bunker Hill Bunny (1950),3.0,6.0
Sgt. Stubby: An American Hero (2018),4.0,1.0
Dead Horizons (1951),3.5,1.0
Born to Dance (1936),3.4285714285714284,7.0
Long Weekend (1978),2.727272727272727,22.0
Eden (2012),3.5128205128205128,39.0
Circo (2011),3.5,1.0
House of Frankenstein (1944),3.1153846153846154,299.0
Full Moon in Blue Water (1988),2.739130434782609,23.0
Joe Hill (1971),3.1666666666666665,3.0
Run Silent Run Deep (1958),3.8830324909747294,1385.0
The Priest (1978),3.0,2.0
"Ciel est à vous, Le (Woman Who Dared, The) (1944)",2.0,5.0
Far from Men (2014),3.703125,32.0
Sleepaway Camp (1983),2.9130982367758187,397.0
Light Keeps Me Company (2000),3.0,2.0
The Confession (2013),4.0,2.0
47  Ronin (Shijûshichinin no shikaku) (1994),3.8,5.0
Patrick (1978),3.0,8.0
House Party 2 (1991),2.1094182825484764,361.0
Love and Fury (2016),3.5,1.0
Born into Brothels (2004),3.868974042027194,809.0
Green Street Hooligans: Underground (2013),3.0,13.0
Duell der Brüder - Die Geschichte von Adidas und Puma (2016),3.8,5.0
A Good Man (2009),4.0,3.0
The Seine Meets Paris (1957),3.25,2.0
The Banned Woman (1997),2.5,2.0
"Monkey's Mask, The (2000)",2.7058823529411766,17.0
"Do-Deca-Pentathlon, The (2012)",2.8333333333333335,12.0
Smokey and the Bandit II (1980),2.4052547770700636,628.0
Gods of the Plague (Götter der Pest) (1970),3.3333333333333335,3.0
"Jean Ziegler, l'optimisme de la volonté (2016)",3.5,2.0
Appropriate Behaviour (2014),3.3068181818181817,44.0
Disney's Very Merry Christmas Sing Along Songs (1988),2.7142857142857144,7.0
Anzio (1968),3.0392156862745097,51.0
"Extraordinary Voyage, The (2011)",3.75,10.0
Jeff Ross Roasts America (2012),3.5,2.0
The Last Drop (2006),1.5,4.0
The Work and the Glory II: American Zion (2005),3.5,1.0
"Knot, The (2012)",2.0,5.0
"Kiss Me, Guido (1997)",3.2169421487603307,484.0
Hans (Kukkulan kuningas) (2009),3.6,5.0
The Anomaly (2014),2.605769230769231,52.0
Gloriously Wasted (2012),1.5909090909090908,11.0
"Man and a Woman, A (Un homme et une femme) (1966)",3.8417366946778713,714.0
Beyond the Pale (2014),3.0,1.0
Don Giovanni (1979),3.375,4.0
"Blue Angel, The (Blaue Engel, Der) (1930)",3.8744454303460514,1127.0
The Houses October Built (2014),2.8207547169811322,53.0
The Last House on Dead End Street (1973),2.3125,8.0
The Lost Valentine (2011),4.416666666666667,6.0
"Unearthly, The (1957)",1.8714285714285714,35.0
"Secret of NIMH 2: Timmy to the Rescue, The (1998)",2.473684210526316,19.0
At Sword's Point (1952),3.25,2.0
"Perfect Fake, A (2005)",2.6666666666666665,3.0
Jim Norton: Contextually Inadequate (2015),2.125,4.0
The Secret (2000),3.5,3.0
The Emperor's Candlesticks (1937),3.0,1.0
Space Invasion of Lapland (1959),2.0,1.0
Nine Months (1995),2.8698997167572533,13063.0
Secrets of the Heart (Secretos del Corazón) (1997),2.95,30.0
The Surrogate (2013),3.142857142857143,7.0
"Boy in Blue, The (1986)",2.9,5.0
"Little Bit of Soul, A (1998)",2.8095238095238093,21.0
Einstein and Eddington (2008),3.6785714285714284,56.0
Nothing Underneath (1985),4.0,1.0
Dragon Ball Z: Cooler's Revenge (Doragon bôru Z 5: Tobikkiri no saikyô tai saikyô) (1991),3.2,55.0
Pledge This! (2006),1.3157894736842106,19.0
Little Red Flowers (Kan shang qu hen mei) (2006),3.1923076923076925,13.0
Cody the Robosapien (2013),2.4285714285714284,7.0
You Only Live Twice (1967),3.6116983791402397,2838.0
"Gruffalo, The (2009)",3.1634615384615383,52.0
Operation Diplomat (1953),3.5,1.0
Hong Kong 1941 (1984),3.5,1.0
"Lt. Robin Crusoe, U.S.N. (1966)",3.5,6.0
Commandments (1997),2.767515923566879,157.0
Into Great Silence (Die große Stille) (2005),3.5416666666666665,36.0
They Nest (2000),2.7,5.0
Street Fighter Alpha - The Movie (1999),3.0555555555555554,9.0
Naomi and Ely's No Kiss List (2015),3.4693877551020407,49.0
"Three and Out (Deal Is a Deal, A) (2008)",3.0,1.0
"Patsy, The (1964)",2.8333333333333335,39.0
Iron Maiden: Flight 666 (2009),3.6153846153846154,52.0
2 Hours (2012),2.3333333333333335,3.0
I Can Quit Whenever I Want (2014),3.6842105263157894,38.0
Mid-August Lunch (Pranzo di ferragosto) (2008),3.5555555555555554,45.0
Gentleman (2016),0.5,2.0
Lullaby Land (1933),3.5,1.0
Dhruva (2016),3.25,2.0
Täterätää - Die Kirche bleibt im Dorf 2 (2015),1.5,1.0
Angel's Dance (1999),3.0,1.0
Pon un hombre en tu vida (1996),4.5,1.0
The Crucifer of Blood (1991),3.5,2.0
"Phantom, The (1996)",2.805429323128438,4181.0
Dealer (2004),3.5,9.0
Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),2.54393115942029,2208.0
Carmen Jones (1954),3.4407407407407407,135.0
"Glass Menagerie, The (1973)",3.772727272727273,11.0
The Legend of the Red Lantern (1970),3.25,2.0
Bloody Reunion (2006),3.25,4.0
Being 17 (2016),3.5434782608695654,23.0
This Movie Is Broken (2010),1.75,2.0
Marked for Death (1990),2.7548476454293627,1083.0
Pray for the Wildcats (1974),2.5,1.0
Elling (2001),3.8374233128834354,815.0
Shiva (1989),3.5833333333333335,6.0
Diaries Notes and Sketches (Walden) (1969),3.1666666666666665,3.0
Flatfoot in Hong Kong (1975),3.3,5.0
Billion Dollar Brain (1967),3.0428571428571427,70.0
"Patriots, The (Patriotes, Les) (1994)",3.8333333333333335,12.0
The Blues: Another Story of France (2016),3.5,7.0
"Abraxas, Guardian of the Universe (1990)",2.5,6.0
Nikki Glaser: Perfect (2016),3.625,4.0
Puzzle of a Downfall Child (1970),2.5,3.0
The Big Bet (1985),2.5,1.0
Lianna (1983),3.607142857142857,14.0
Night Patrol (1984),2.5869565217391304,23.0
Stupidstitious Cat (1947),3.5,2.0
Pluto's Party (1952),2.5,1.0
Track 29 (1988),2.9,55.0
"ABCs of Death, The (2012)",2.712,125.0
Volcano (Eldfjall) (2011),3.5,6.0
Edge of Tomorrow (2014),3.938494874572881,11999.0
This Gun for Hire (1942),3.7549019607843137,255.0
The Night before the Exams (2006),3.3125,8.0
The 3 Rs (2011),2.9545454545454546,11.0
Manhattan (1979),4.024538979412625,10249.0
Petey Wheatstraw (1977),2.8,5.0
Wodaabe: Herdsmen of the Sun (1989),4.1,5.0
Charlie Bubbles (1967),3.0,1.0
Hobson's Choice (1954),3.8034188034188032,117.0
Man of Steel (2013),3.142812434800751,4793.0
American Grindhouse (2010),3.5833333333333335,36.0
Crime Spree (2003),3.26875,80.0
This Summer Feeling (2015),2.75,2.0
The Lost Honour of Christopher Jefferies (2014),3.75,8.0
Japanese Girls at the Harbor (Minato no nihon musume) (1933),3.55,10.0
High Rollers (1976),4.014705882352941,34.0
A Date with the Falcon (1942),3.0,1.0
The Sewers of Paradise (1979),3.5,1.0
My Man and I (1952),2.75,2.0
Terribly Happy (Frygtelig lykkelig) (2008),3.2857142857142856,56.0
"Battle Creek Brawl (Big Brawl, The) (1980)",3.0891472868217056,129.0
Just My Luck (1957),0.5,1.0
Aanandam (2016),2.5,2.0
Invention of Trust,4.5,1.0
Kirikou and the Wild Beast (Kirikou et les bêtes sauvages) (2005),3.361111111111111,18.0
Lucky Country (2009),1.0,1.0
The Ever After (2015),3.0,1.0
Mickey Down Under (1948),4.0,3.0
Tin Pan Alley (1940),2.875,4.0
"Invisible Circus, The (2001)",2.68,100.0
Black Indians: An American Story (2004),3.5,2.0
Yellow (2006),3.0,1.0
Dead & Breakfast (2004),2.816666666666667,30.0
Minions: Banana (2010),2.764705882352941,17.0
Just a Breath Away (2018),2.888888888888889,9.0
Don't Kill It (2017),3.03125,16.0
Atlas Shrugged: Who Is John Galt? (Atlas Shrugged: Part III) (2014),2.453125,32.0
Coney Island (1917),3.5,9.0
The Hunter's Prayer (2017),2.625,20.0
Outpost: Black Sun (2012),2.42,25.0
The Rabbi's Cat (Le chat du rabbin) (2011),3.5090909090909093,55.0
Elvis on Tour (1972),3.7222222222222223,9.0
Kattradhu Thamizh (2007),3.642857142857143,7.0
Poor White Trash (2000),2.625,4.0
Born in Absurdistan (1999),4.5,1.0
Two Rode Together (1961),3.1875,24.0
My Kidnapper (2010),3.375,4.0
Battlefield Baseball (Jigoku kôshien) (2003),2.8846153846153846,13.0
American Dharma (2018),3.0,1.0
"Great Race, The (1965)",3.462477120195241,1639.0
Great Communist Bank Robbery (Marele jaf comunist) (2004),3.5,1.0
Frankie Boyle - Live - The Last Days of Sodom (2012),3.0,1.0
Adventures of Captain Marvel (1941),2.6818181818181817,11.0
Boys of Abu Ghraib (2014),3.7142857142857144,7.0
A Tale of Two Cities (1980),2.625,4.0
Nils Karlsson Pyssling (1990),3.0,4.0
Robin Williams: A Night at the Met (1986),4.125,4.0
Resurrection County (2008),2.8333333333333335,6.0
"Shape of Things to Come, The (1979)",2.125,4.0
After Life (Wandafuru raifu) (1998),3.946236559139785,837.0
The Teacher (2016),3.5555555555555554,9.0
Orchestra Wives (1942),3.8333333333333335,3.0
Humboldt County (2008),3.378205128205128,78.0
Finisterre (2003),4.0,2.0
Costa Rican Summer (2010),3.5,1.0
Ali Baba Goes to Town (1937),3.0,2.0
Control Factor (2003),2.0,2.0
Aalavandhan (2001),3.0625,8.0
Another Day in Paradise (1998),3.203846153846154,390.0
"Making of a Legend: Gone with the Wind, The (1988)",3.75,4.0
Not Wanted (1949),3.1666666666666665,3.0
Cop Land (1997),3.2699828473413377,5830.0
I Embrace You With 1000 Arms (2006),2.5,4.0
The White Buffalo (1977),3.0,8.0
Rebirth of Mothra III (1998),3.0,2.0
DC Showcase: Green Arrow (2010),4.125,4.0
Iliza Shlesinger: Confirmed Kills (2016),3.3225806451612905,31.0
Zozo (2005),2.88,25.0
Hello Brother (1999),2.75,6.0
Death of a Nation - The Timor Conspiracy (1994),4.5,2.0
Struck by Lightning (2012),3.3115942028985508,69.0
Sasori (2008),3.75,2.0
The Unchanging Sea (1910),3.0,1.0
An Afghan Love Story (2013),3.5,2.0
Interview with a Serial Killer (2008),3.4,5.0
Love Is Colder Than Death (Liebe ist kälter als der Tod) (1969),3.1,20.0
Veronica (2017),3.1488095238095237,84.0
Other People's Children (2015),1.0,1.0
"Man Called Peter, A (1955)",3.4285714285714284,7.0
Natural City (2003),3.1527777777777777,36.0
Los Marziano (2011),2.8333333333333335,3.0
The Gay Falcon (1941),2.5833333333333335,6.0
East of Sudan (1964),2.5,1.0
L'Homme aux Yeux d'Argent (1985),2.0,1.0
Wal-Mart: The High Cost of Low Price (2005),3.397727272727273,220.0
Tatsumi (2011),3.25,8.0
Harold and Lillian: A Hollywood Love Story (2015),3.0,5.0
Mad Dog Time (1996),2.7886178861788617,123.0
This Ain't California (2012),3.7142857142857144,7.0
"Way Home, The (Jibeuro) (2002)",3.5816326530612246,98.0
Psycho IV: The Beginning (1990),2.5,5.0
Fetish (2008),3.0,1.0
This Is My Life (1992),3.4285714285714284,7.0
Deck the Halls (2011),0.5,1.0
Planet Terror (2007),3.531891495601173,4092.0
